id,numero,voie,cp,ville,source,y,x
751014905G-20,20,Rue Jean Lantier,75001,Paris,OSM,48.858962,2.345128
751014905G-2,2,Rue Jean Lantier,75001,Paris,OSM,48.858433,2.346954
751014905G-3,3,Rue Jean Lantier,75001,Paris,OSM,48.858343,2.346853
751014905G-4,4,Rue Jean Lantier,75001,Paris,OSM,48.858491,2.346738
751014905G-5,5,Rue Jean Lantier,75001,Paris,OSM,48.858392,2.346667
751014905G-6,6,Rue Jean Lantier,75001,Paris,OSM,48.858532,2.346586
751014905G-7,7,Rue Jean Lantier,75001,Paris,OSM,48.858438,2.346496
751014905G-8,8,Rue Jean Lantier,75001,Paris,OSM,48.858571,2.346436
751014905G-9,9,Rue Jean Lantier,75001,Paris,OSM,48.858486,2.346317
751014955L-11,11,Rue Jean Tison,75001,Paris,C+O,48.861007,2.341036
751014955L-13,13,Rue Jean Tison,75001,Paris,C+O,48.861021,2.341203
751014955L-2,2,Rue Jean Tison,75001,Paris,OSM,48.860940,2.341342
751015033W-10,10,Rue du Jour,75001,Paris,OSM,48.863975,2.345217
751015033W-11,11,Rue du Jour,75001,Paris,OSM,48.863590,2.344341
751015033W-1,1,Rue du Jour,75001,Paris,OSM,48.863413,2.344009
751015033W-12,12,Rue du Jour,75001,Paris,OSM,48.864050,2.345344
751015033W-13,13,Rue du Jour,75001,Paris,OSM,48.863626,2.344410
751015033W-15,15,Rue du Jour,75001,Paris,OSM,48.863674,2.344502
751015033W-17,17,Rue du Jour,75001,Paris,OSM,48.863719,2.344586
751015033W-19,19,Rue du Jour,75001,Paris,OSM,48.863767,2.344680
751015033W-21,21,Rue du Jour,75001,Paris,OSM,48.863864,2.344737
751015033W-2,2,Rue du Jour,75001,Paris,OSM,48.863695,2.344676
751015033W-23,23,Rue du Jour,75001,Paris,OSM,48.863980,2.344961
751015033W-25,25,Rue du Jour,75001,Paris,OSM,48.864018,2.345035
751015033W-25A,25A,Rue du Jour,75001,Paris,C+O,48.864048,2.345010
751015033W-27,27,Rue du Jour,75001,Paris,OSM,48.864025,2.345161
751015033W-29,29,Rue du Jour,75001,Paris,OSM,48.864042,2.345197
751015033W-31,31,Rue du Jour,75001,Paris,OSM,48.864100,2.345302
751015033W-3,3,Rue du Jour,75001,Paris,OSM,48.863452,2.344081
751015033W-4,4,Rue du Jour,75001,Paris,OSM,48.863787,2.344851
751015033W-5,5,Rue du Jour,75001,Paris,OSM,48.863512,2.344191
751015033W-6,6,Rue du Jour,75001,Paris,OSM,48.863862,2.344998
751015033W-7,7,Rue du Jour,75001,Paris,OSM,48.863541,2.344253
751015033W-8,8,Rue du Jour,75001,Paris,OSM,48.863912,2.345095
751015033W-9,9,Rue du Jour,75001,Paris,OSM,48.863565,2.344295
751015244A-1,1,Rue La Feuillade,75001,Paris,OSM,48.865845,2.340573
751015244A-3,3,Rue La Feuillade,75001,Paris,OSM,48.865893,2.340358
751015244A-5,5,Rue La Feuillade,75001,Paris,OSM,48.865938,2.340166
751015244A-7,7,Rue La Feuillade,75001,Paris,OSM,48.865964,2.340050
751015350R-23,23,Rue de la Reynie,75001,Paris,OSM,48.860021,2.348721
751015350R-24,24,Rue de la Reynie,75001,Paris,OSM,48.860164,2.348795
751015350R-25,25,Rue de la Reynie,75001,Paris,OSM,48.860040,2.348560
751015350R-26,26,Rue de la Reynie,75001,Paris,OSM,48.860198,2.348519
751015368K-10,10,Rue de la Sourdière,75001,Paris,OSM,48.865563,2.331989
751015368K-11,11,Rue de la Sourdière,75001,Paris,OSM,48.865697,2.331995
751015368K-1,1,Rue de la Sourdière,75001,Paris,OSM,48.865213,2.331645
751015368K-12,12,Rue de la Sourdière,75001,Paris,OSM,48.865626,2.332036
751015368K-12B,12B,Rue de la Sourdière,75001,Paris,OSM,48.865691,2.332083
751015368K-12P,12P,Rue de la Sourdière,75001,Paris,C+O,48.865689,2.332087
751015368K-13,13,Rue de la Sourdière,75001,Paris,OSM,48.865797,2.332067
751015368K-14,14,Rue de la Sourdière,75001,Paris,OSM,48.865744,2.332123
751015368K-15,15,Rue de la Sourdière,75001,Paris,OSM,48.865986,2.332202
751015368K-16,16,Rue de la Sourdière,75001,Paris,C+O,48.865874,2.332223
751015368K-17,17,Rue de la Sourdière,75001,Paris,OSM,48.866068,2.332261
751015368K-18,18,Rue de la Sourdière,75001,Paris,OSM,48.865941,2.332271
751015368K-19,19,Rue de la Sourdière,75001,Paris,OSM,48.866196,2.332353
751015368K-20,20,Rue de la Sourdière,75001,Paris,OSM,48.866113,2.332398
751015368K-21,21,Rue de la Sourdière,75001,Paris,OSM,48.866329,2.332448
751015368K-22,22,Rue de la Sourdière,75001,Paris,OSM,48.866247,2.332495
751015368K-2,2,Rue de la Sourdière,75001,Paris,OSM,48.865176,2.331706
751015368K-23,23,Rue de la Sourdière,75001,Paris,OSM,48.866455,2.332512
751015368K-24,24,Rue de la Sourdière,75001,Paris,OSM,48.866354,2.332573
751015368K-25,25,Rue de la Sourdière,75001,Paris,OSM,48.866564,2.332621
751015368K-26,26,Rue de la Sourdière,75001,Paris,OSM,48.866458,2.332649
751015368K-27,27,Rue de la Sourdière,75001,Paris,OSM,48.866699,2.332719
751015368K-28,28,Rue de la Sourdière,75001,Paris,OSM,48.866509,2.332687
751015368K-29,29,Rue de la Sourdière,75001,Paris,OSM,48.866879,2.332850
751015368K-30,30,Rue de la Sourdière,75001,Paris,OSM,48.866554,2.332721
751015368K-31,31,Rue de la Sourdière,75001,Paris,OSM,48.867050,2.332973
751015368K-32,32,Rue de la Sourdière,75001,Paris,OSM,48.866602,2.332757
751015368K-33,33,Rue de la Sourdière,75001,Paris,OSM,48.867164,2.333057
751015368K-3,3,Rue de la Sourdière,75001,Paris,OSM,48.865333,2.331732
751015368K-34,34,Rue de la Sourdière,75001,Paris,OSM,48.866726,2.332847
751015368K-36,36,Rue de la Sourdière,75001,Paris,OSM,48.866878,2.332959
751015368K-38,38,Rue de la Sourdière,75001,Paris,OSM,48.866982,2.333034
751015368K-40,40,Rue de la Sourdière,75001,Paris,OSM,48.867057,2.333089
751015368K-42,42,Rue de la Sourdière,75001,Paris,OSM,48.867156,2.333161
751015368K-4,4,Rue de la Sourdière,75001,Paris,OSM,48.865269,2.331770
751015368K-5,5,Rue de la Sourdière,75001,Paris,OSM,48.865428,2.331801
751015368K-6,6,Rue de la Sourdière,75001,Paris,OSM,48.865340,2.331823
751015368K-7,7,Rue de la Sourdière,75001,Paris,OSM,48.865535,2.331878
751015368K-8,8,Rue de la Sourdière,75001,Paris,OSM,48.865474,2.331923
751015368K-9,9,Rue de la Sourdière,75001,Paris,OSM,48.865655,2.331965
751015409E-10,10,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.859216,2.346674
751015409E-11,11,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858497,2.345843
751015409E-1,1,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858159,2.345681
751015409E-12,12,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.859300,2.346785
751015409E-13,13,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858604,2.345890
751015409E-14,14,Rue des Lavandières Sainte-Opportune,75001,Paris,C+O,48.859024,2.346146
751015409E-15,15,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858742,2.345969
751015409E-17,17,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858797,2.346034
751015409E-2,2,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858404,2.345966
751015409E-23,23,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.859273,2.346538
751015409E-25,25,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.859330,2.346610
751015409E-27,27,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.859425,2.346733
751015409E-3,3,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858220,2.345737
751015409E-4,4,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858522,2.346038
751015409E-5,5,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858279,2.345758
751015409E-6,6,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858738,2.346199
751015409E-7,7,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858348,2.345788
751015409E-8,8,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858902,2.346334
751015409E-9,9,Rue des Lavandières Sainte-Opportune,75001,Paris,OSM,48.858436,2.345824
751015417N-10,10,Rue de la Vrillière,75001,Paris,OSM,48.865842,2.340034
751015417N-1,1,Rue de la Vrillière,75001,Paris,OSM,48.865401,2.340262
751015417N-12,12,Rue de la Vrillière,75001,Paris,OSM,48.865932,2.339957
751015417N-2,2,Rue de la Vrillière,75001,Paris,OSM,48.865240,2.340553
751015417N-3,3,Rue de la Vrillière,75001,Paris,OSM,48.865690,2.340010
751015417N-4,4,Rue de la Vrillière,75001,Paris,OSM,48.865357,2.340458
751015417N-6,6,Rue de la Vrillière,75001,Paris,OSM,48.865558,2.340280
751015417N-8,8,Rue de la Vrillière,75001,Paris,OSM,48.865691,2.340166
751015693N-9,9,Passage des Lingères,75001,Paris,OSM,48.861040,2.346130
751015694P-1,1,Rue de la Lingerie,75001,Paris,C+O,48.860288,2.346499
751015694P-2B,2BIS,Rue de la Lingerie,75001,Paris,C+O,48.860475,2.346658
751015738M-31,31,Rue des Lombards,75001,Paris,OSM,48.859564,2.348486
751015738M-31B,31B,Rue des Lombards,75001,Paris,OSM,48.859611,2.348354
751015738M-33,33,Rue des Lombards,75001,Paris,OSM,48.859649,2.348246
751015738M-33B,33B,Rue des Lombards,75001,Paris,OSM,48.859672,2.348182
751015738M-35B,35B,Rue des Lombards,75001,Paris,OSM,48.859717,2.347737
751015738M-37,37,Rue des Lombards,75001,Paris,OSM,48.859735,2.347681
751015738M-37B,37B,Rue des Lombards,75001,Paris,OSM,48.859750,2.347634
751015738M-39,39,Rue des Lombards,75001,Paris,OSM,48.859783,2.347568
751015738M-41,41,Rue des Lombards,75001,Paris,OSM,48.859813,2.347423
751015738M-42,42,Rue des Lombards,75001,Paris,OSM,48.859664,2.348575
751015738M-42S,42S,Rue des Lombards,75001,Paris,C+O,48.859678,2.348512
751015738M-44,44,Rue des Lombards,75001,Paris,OSM,48.859682,2.348453
751015738M-46,46,Rue des Lombards,75001,Paris,OSM,48.859705,2.348383
751015738M-50,50,Rue des Lombards,75001,Paris,OSM,48.859729,2.348308
751015738M-52,52,Rue des Lombards,75001,Paris,OSM,48.859745,2.348258
751015738M-54,54,Rue des Lombards,75001,Paris,OSM,48.859762,2.348208
751015738M-56,56,Rue des Lombards,75001,Paris,OSM,48.859823,2.347873
751015738M-58,58,Rue des Lombards,75001,Paris,OSM,48.859839,2.347800
751015738M-60,60,Rue des Lombards,75001,Paris,OSM,48.859856,2.347724
751015738M-62,62,Rue des Lombards,75001,Paris,OSM,48.859874,2.347627
751015738M-64,64,Rue des Lombards,75001,Paris,OSM,48.859895,2.347505
751015738M-66,66,Rue des Lombards,75001,Paris,OSM,48.859944,2.347416
751015738M-68,68,Rue des Lombards,75001,Paris,OSM,48.859954,2.347366
751015822D-1,1,Place du Louvre,75001,Paris,OSM,48.859308,2.340775
751015822D-2,2,Place du Louvre,75001,Paris,OSM,48.859572,2.340828
751015822D-2A,2A,Place du Louvre,75001,Paris,OSM,48.859829,2.340930
751015822D-3,3,Place du Louvre,75001,Paris,OSM,48.859361,2.340540
751015822D-4,4,Place du Louvre,75001,Paris,OSM,48.860074,2.341092
751015822D-6,6,Place du Louvre,75001,Paris,OSM,48.860311,2.341128
751015822D-8,8,Place du Louvre,75001,Paris,OSM,48.860366,2.340882
751015824F-1,1,Quai du Louvre,75001,Paris,OSM,48.858879,2.341611
751015824F-12,12,Quai du Louvre,75001,Paris,OSM,48.858825,2.341876
751015824F-14,14,Quai du Louvre,75001,Paris,OSM,48.858837,2.341454
751015824F-16,16,Quai du Louvre,75001,Paris,OSM,48.858858,2.341325
751015824F-18,18,Quai du Louvre,75001,Paris,OSM,48.858874,2.341216
751015824F-20,20,Quai du Louvre,75001,Paris,OSM,48.858894,2.341088
751015824F-22,22,Quai du Louvre,75001,Paris,OSM,48.858920,2.340933
751015824F-2,2,Quai du Louvre,75001,Paris,OSM,48.858731,2.342265
751015824F-24,24,Quai du Louvre,75001,Paris,OSM,48.858943,2.340815
751015824F-26,26,Quai du Louvre,75001,Paris,OSM,48.858964,2.340730
751015824F-28,28,Quai du Louvre,75001,Paris,OSM,48.858988,2.340615
751015824F-30,30,Quai du Louvre,75001,Paris,OSM,48.859041,2.340327
751015824F-3,3,Quai du Louvre,75001,Paris,OSM,48.859003,2.341677
751015824F-5,5,Quai du Louvre,75001,Paris,OSM,48.859050,2.341701
751015825G-10,10,Rue du Louvre,75001,Paris,OSM,48.861041,2.341043
751015825G-11,11,Rue du Louvre,75001,Paris,OSM,48.862485,2.341410
751015825G-1,1,Rue du Louvre,75001,Paris,OSM,48.861246,2.340842
751015825G-14,14,Rue du Louvre,75001,Paris,OSM,48.861194,2.341103
751015825G-15,15,Rue du Louvre,75001,Paris,OSM,48.863500,2.342012
751015825G-15B,15B,Rue du Louvre,75001,Paris,OSM,48.863788,2.342159
751015825G-16,16,Rue du Louvre,75001,Paris,OSM,48.861290,2.341153
751015825G-17,17,Rue du Louvre,75001,Paris,OSM,48.864120,2.342330
751015825G-18,18,Rue du Louvre,75001,Paris,OSM,48.861391,2.341181
751015825G-19,19,Rue du Louvre,75001,Paris,OSM,48.864713,2.342638
751015825G-20,20,Rue du Louvre,75001,Paris,OSM,48.861476,2.341249
751015825G-21,21,Rue du Louvre,75001,Paris,OSM,48.864869,2.342718
751015825G-21P,21P,Rue du Louvre,75001,Paris,C+O,48.864902,2.342523
751015825G-22,22,Rue du Louvre,75001,Paris,OSM,48.861549,2.341251
751015825G-23,23,Rue du Louvre,75001,Paris,OSM,48.864995,2.342784
751015825G-24,24,Rue du Louvre,75001,Paris,OSM,48.861591,2.341271
751015825G-25,25,Rue du Louvre,75001,Paris,OSM,48.865144,2.342861
751015825G-3,3,Rue du Louvre,75001,Paris,OSM,48.861481,2.340964
751015825G-34,34,Rue du Louvre,75001,Paris,OSM,48.861912,2.341475
751015825G-36,36,Rue du Louvre,75001,Paris,OSM,48.862102,2.341573
751015825G-38,38,Rue du Louvre,75001,Paris,OSM,48.862280,2.341696
751015825G-38B,38B,Rue du Louvre,75001,Paris,OSM,48.862575,2.341818
751015825G-40,40,Rue du Louvre,75001,Paris,OSM,48.862689,2.341877
751015825G-42,42,Rue du Louvre,75001,Paris,OSM,48.863317,2.342203
751015825G-44,44,Rue du Louvre,75001,Paris,OSM,48.864080,2.342597
751015825G-46,46,Rue du Louvre,75001,Paris,OSM,48.864362,2.342743
751015825G-48,48,Rue du Louvre,75001,Paris,OSM,48.864597,2.342864
751015825G-50,50,Rue du Louvre,75001,Paris,OSM,48.864845,2.343018
751015825G-52,52,Rue du Louvre,75001,Paris,OSM,48.865101,2.343126
751015825G-5,5,Rue du Louvre,75001,Paris,OSM,48.861885,2.341171
751015825G-5B,5BIS,Rue du Louvre,75001,Paris,OSM,48.862004,2.341233
751015825G-7,7,Rue du Louvre,75001,Paris,OSM,48.862125,2.341295
751015825G-7B,7B,Rue du Louvre,75001,Paris,OSM,48.862182,2.341325
751015825G-9,9,Rue du Louvre,75001,Paris,OSM,48.862363,2.341419
751015888A-11,11,Boulevard de la Madeleine,75001,Paris,OSM,48.869492,2.326476
751015888A-1,1,Boulevard de la Madeleine,75001,Paris,OSM,48.869696,2.327679
751015888A-13,13,Boulevard de la Madeleine,75001,Paris,OSM,48.869466,2.326323
751015888A-15,15,Boulevard de la Madeleine,75001,Paris,OSM,48.869448,2.326217
751015888A-17,17,Boulevard de la Madeleine,75001,Paris,OSM,48.869411,2.325996
751015888A-19,19,Boulevard de la Madeleine,75001,Paris,OSM,48.869380,2.325815
751015888A-21,21,Boulevard de la Madeleine,75001,Paris,OSM,48.869352,2.325653
751015888A-23,23,Boulevard de la Madeleine,75001,Paris,OSM,48.869318,2.325456
751015888A-3,3,Boulevard de la Madeleine,75001,Paris,OSM,48.869661,2.327474
751015888A-5,5,Boulevard de la Madeleine,75001,Paris,OSM,48.869612,2.327182
751015888A-7,7,Boulevard de la Madeleine,75001,Paris,OSM,48.869575,2.326965
751015888A-9,9,Boulevard de la Madeleine,75001,Paris,OSM,48.869537,2.326743
751016033H-15,15,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866537,2.331296
751016033H-16,16,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866448,2.331617
751016033H-17,17,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866584,2.331123
751016033H-18,18,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866408,2.331760
751016033H-19,19,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866610,2.331029
751016033H-20,20,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866374,2.331886
751016033H-21,21,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866781,2.331069
751016033H-22,22,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866381,2.331954
751016033H-23,23,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866982,2.331197
751016033H-24,24,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866419,2.332131
751016033H-25,25,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867056,2.331245
751016033H-26,26,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866543,2.332058
751016033H-27,27,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867222,2.331351
751016033H-28,28,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866636,2.332117
751016033H-29,29,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867359,2.331438
751016033H-30,30,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866724,2.332172
751016033H-31,31,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867483,2.331518
751016033H-32,32,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866853,2.332254
751016033H-33,33,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867626,2.331709
751016033H-34,34,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867013,2.332357
751016033H-35,35,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867573,2.331955
751016033H-36,36,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867133,2.332433
751016033H-37,37,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867421,2.331878
751016033H-38,38,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867281,2.332527
751016033H-39,39,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867374,2.331684
751016033H-40,40,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867454,2.332505
751016033H-41,41,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867231,2.331592
751016033H-42,42,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867494,2.332318
751016033H-43,43,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867088,2.331501
751016033H-45,45,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866934,2.331402
751016033H-46,46,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867224,2.332270
751016033H-47,47,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866781,2.331305
751016033H-48,48,Place du Marché Saint-Honoré,75001,Paris,OSM,48.867092,2.332173
751016033H-49,49,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866684,2.331308
751016033H-50,50,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866969,2.332095
751016033H-51,51,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866655,2.331413
751016033H-52,52,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866865,2.332028
751016033H-54,54,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866742,2.331950
751016033H-56,56,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866616,2.331884
751016033H-58,58,Place du Marché Saint-Honoré,75001,Paris,OSM,48.866570,2.331715
751016034J-10,10,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866238,2.331368
751016034J-11,11,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866328,2.331277
751016034J-1,1,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.865700,2.330878
751016034J-12,12,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866346,2.331436
751016034J-13,13,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866415,2.331331
751016034J-14,14,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866428,2.331489
751016034J-2,2,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.865595,2.330958
751016034J-3,3,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.865852,2.330975
751016034J-35,35,Rue du Marché Saint-Honoré,75001,Paris,C+O,48.867585,2.331966
751016034J-37,37,Rue du Marché Saint-Honoré,75001,Paris,C+O,48.867731,2.332139
751016034J-38,38,Rue du Marché Saint-Honoré,75001,Paris,C+O,48.867277,2.332528
751016034J-42,42,Rue du Marché Saint-Honoré,75001,Paris,C+O,48.867507,2.332329
751016034J-4,4,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.865740,2.331051
751016034J-5,5,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.865979,2.331056
751016034J-6,6,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.865917,2.331164
751016034J-7,7,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866130,2.331152
751016034J-8,8,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866036,2.331241
751016034J-9,9,Rue du Marché Saint-Honoré,75001,Paris,OSM,48.866245,2.331224
751016053E-1,1,Rue de Marengo,75001,Paris,OSM,48.861846,2.339141
751016053E-2,2,Rue de Marengo,75001,Paris,OSM,48.861637,2.339379
751016053E-4,4,Rue de Marengo,75001,Paris,OSM,48.861781,2.339453
751016053E-6,6,Rue de Marengo,75001,Paris,OSM,48.861912,2.339521
751016058K-2,2,Place Marguerite de Navarre,75001,Paris,OSM,48.860636,2.346986
751016058K-4,4,Place Marguerite de Navarre,75001,Paris,OSM,48.860689,2.346744
751016058K-8,8,Place Marguerite de Navarre,75001,Paris,OSM,48.860925,2.346789
751016188B-25,25,Rue Mauconseil,75001,Paris,OSM,48.863987,2.347412
751016188B-27,27,Rue Mauconseil,75001,Paris,OSM,48.863997,2.347306
751016188B-31,31,Rue Mauconseil,75001,Paris,OSM,48.864011,2.347061
751016188B-32,32,Rue Mauconseil,75001,Paris,OSM,48.864085,2.347329
751016188B-34,34,Rue Mauconseil,75001,Paris,OSM,48.864100,2.347156
751016188B-35,35,Rue Mauconseil,75001,Paris,OSM,48.864057,2.346897
751016188B-36,36,Rue Mauconseil,75001,Paris,OSM,48.864106,2.347036
751016188B-37,37,Rue Mauconseil,75001,Paris,OSM,48.864074,2.346794
751016188B-38,38,Rue Mauconseil,75001,Paris,OSM,48.864111,2.346985
751016188B-39,39,Rue Mauconseil,75001,Paris,OSM,48.864091,2.346685
751016188B-40,40,Rue Mauconseil,75001,Paris,OSM,48.864122,2.346880
751016188B-42,42,Rue Mauconseil,75001,Paris,OSM,48.864132,2.346783
751016194H-1,1,Place Maurice Barrès,75001,Paris,OSM,48.867208,2.325733
751016194H-3,3,Place Maurice Barrès,75001,Paris,OSM,48.867474,2.325712
751016208Y-2,2,Place Maurice Quentin,75001,Paris,OSM,48.861312,2.345298
751016249T-10,10,Quai de la Mégisserie,75001,Paris,OSM,48.857968,2.344830
751016249T-12,12,Quai de la Mégisserie,75001,Paris,OSM,48.858019,2.344640
751016249T-14,14,Quai de la Mégisserie,75001,Paris,OSM,48.858127,2.344237
751016249T-16,16,Quai de la Mégisserie,75001,Paris,OSM,48.858180,2.344037
751016249T-18,18,Quai de la Mégisserie,75001,Paris,OSM,48.858232,2.343846
751016249T-20,20,Quai de la Mégisserie,75001,Paris,OSM,48.858286,2.343641
751016249T-22,22,Quai de la Mégisserie,75001,Paris,C+O,48.858446,2.343115
751016249T-2,2,Quai de la Mégisserie,75001,Paris,OSM,48.857525,2.346476
751016249T-2B,2B,Quai de la Mégisserie,75001,Paris,OSM,48.857625,2.346106
751016249T-2T,2T,Quai de la Mégisserie,75001,Paris,OSM,48.857717,2.345763
751016249T-4,4,Quai de la Mégisserie,75001,Paris,OSM,48.857833,2.345335
751016249T-6,6,Quai de la Mégisserie,75001,Paris,OSM,48.857866,2.345209
751016249T-8,8,Quai de la Mégisserie,75001,Paris,OSM,48.857917,2.345018
751016407P-10,10,Rue Molière,75001,Paris,OSM,48.864818,2.335682
751016407P-11,11,Rue Molière,75001,Paris,OSM,48.865052,2.335855
751016407P-1,1,Rue Molière,75001,Paris,OSM,48.864641,2.335289
751016407P-12,12,Rue Molière,75001,Paris,OSM,48.864909,2.335808
751016407P-13,13,Rue Molière,75001,Paris,OSM,48.865092,2.335907
751016407P-14,14,Rue Molière,75001,Paris,C+O,48.864985,2.335897
751016407P-15,15,Rue Molière,75001,Paris,OSM,48.865170,2.336008
751016407P-16,16,Rue Molière,75001,Paris,OSM,48.865075,2.336009
751016407P-17,17,Rue Molière,75001,Paris,OSM,48.865261,2.336081
751016407P-18,18,Rue Molière,75001,Paris,OSM,48.865168,2.336127
751016407P-19,19,Rue Molière,75001,Paris,OSM,48.865334,2.336176
751016407P-20,20,Rue Molière,75001,Paris,OSM,48.865238,2.336217
751016407P-21,21,Rue Molière,75001,Paris,OSM,48.865379,2.336233
751016407P-21B,21B,Rue Molière,75001,Paris,OSM,48.865422,2.336288
751016407P-22,22,Rue Molière,75001,Paris,OSM,48.865309,2.336307
751016407P-2,2,Rue Molière,75001,Paris,C+O,48.864460,2.335238
751016407P-23,23,Rue Molière,75001,Paris,OSM,48.865468,2.336378
751016407P-24,24,Rue Molière,75001,Paris,OSM,48.865374,2.336391
751016407P-25,25,Rue Molière,75001,Paris,OSM,48.865558,2.336498
751016407P-26,26,Rue Molière,75001,Paris,OSM,48.865451,2.336489
751016407P-28,28,Rue Molière,75001,Paris,OSM,48.865508,2.336577
751016407P-3,3,Rue Molière,75001,Paris,OSM,48.864761,2.335441
751016407P-4,4,Rue Molière,75001,Paris,C+O,48.864569,2.335368
751016407P-5,5,Rue Molière,75001,Paris,OSM,48.864865,2.335573
751016407P-6,6,Rue Molière,75001,Paris,C+O,48.864657,2.335479
751016407P-7,7,Rue Molière,75001,Paris,OSM,48.864949,2.335680
751016407P-8,8,Rue Molière,75001,Paris,OSM,48.864717,2.335553
751016407P-9,9,Rue Molière,75001,Paris,OSM,48.865013,2.335804
751016427L-10,10,Rue Mondétour,75001,Paris,OSM,48.863618,2.348390
751016427L-1,1,Rue Mondétour,75001,Paris,OSM,48.862647,2.347813
751016427L-12,12,Rue Mondétour,75001,Paris,OSM,48.863655,2.348548
751016427L-14,14,Rue Mondétour,75001,Paris,OSM,48.863692,2.348708
751016427L-16,16,Rue Mondétour,75001,Paris,OSM,48.862781,2.348033
751016427L-22,22,Rue Mondétour,75001,Paris,C+O,48.863159,2.348092
751016427L-2,2,Rue Mondétour,75001,Paris,OSM,48.862560,2.347941
751016427L-24,24,Rue Mondétour,75001,Paris,C+O,48.863274,2.348153
751016427L-26,26,Rue Mondétour,75001,Paris,C+O,48.863356,2.348196
751016427L-28,28,Rue Mondétour,75001,Paris,C+O,48.863534,2.348291
751016427L-3,3,Rue Mondétour,75001,Paris,OSM,48.862734,2.347860
751016427L-8,8,Rue Mondétour,75001,Paris,OSM,48.862595,2.347955
751016429N-1,1,Rue de Mondovi,75001,Paris,OSM,48.866547,2.324247
751016429N-2,2,Rue de Mondovi,75001,Paris,OSM,48.866500,2.324365
